사용월,호선명,지하철역,22시-23시 하차인원,23시-24시 하차인원,00시-01시 하차인원,총하차승객수
201702,3호선,교대(법원.검찰청),4497,2950,1061,13005
201702,3호선,고속터미널,37816,19714,4325,99671
201702,3호선,잠원,10888,5970,1773,29519
201702,3호선,신사,14978,11319,4391,45666
201702,3호선,압구정,14327,8771,3055,40480
201702,3호선,옥수,18150,10840,2848,49988
201702,3호선,금호,15263,9774,2687,42987
201702,3호선,약수,19312,13465,4936,57025
201702,3호선,동대입구,5621,3856,1301,16399
201702,3호선,충무로,0,0,0,0
201702,3호선,을지로3가,2580,1887,533,7580
201702,3호선,종로3가,3768,2554,901,10991
201702,3호선,안국,6376,4037,1403,18192
201702,3호선,경복궁(정부서울청사),12435,7468,2278,34616
201702,3호선,독립문,9116,6281,2703,27216
201702,3호선,무악재,8923,6065,1697,25608
201702,3호선,홍제,33109,21715,6099,94032
201702,3호선,녹번,23234,14954,4099,65521
201702,3호선,불광,32241,20750,6271,91503
201702,3호선,연신내,80224,54422,18849,233719
201702,3호선,구파발,28846,21051,7108,85851
201702,2호선,용두(동대문구청),2590,1936,608,7724
201702,2호선,신정네거리,19443,14328,4243,57457
201702,2호선,양천구청,15094,11944,4253,46385
201702,2호선,도림천,1169,1018,334,3690
201702,2호선,신설동,2274,1776,594,6918
201702,2호선,신답,2334,1917,490,7075
201702,2호선,용답,5240,3352,1029,14861
201702,2호선,충정로(경기대입구),13295,9252,3159,39001
201702,2호선,아현,15955,10699,3617,46226
201702,2호선,이대,17082,12336,4218,50718
201702,2호선,신촌,47658,33896,11807,141019
201702,2호선,홍대입구,85107,62310,23400,255924
201702,2호선,합정,36197,25931,8779,107104
201702,2호선,당산,38649,25927,7752,110977
201702,2호선,영등포구청,22882,16477,6236,68477
201702,2호선,문래,20331,14488,4787,59937
201702,2호선,신도림,94185,72879,32429,293678
201702,2호선,대림(구로구청),68167,36306,10452,183092
201702,2호선,구로디지털단지,107699,68244,18943,302585
201702,2호선,신대방,67694,40836,11320,187544
201702,2호선,신림,161678,110896,34556,468808
201702,2호선,봉천,44430,26285,8258,123403
201702,2호선,서울대입구(관악구청),103509,68208,23960,299186
201702,2호선,낙성대,64710,43351,13549,186320
201702,2호선,사당,79196,51250,16277,225919
201702,2호선,방배,25623,15551,4621,71418
201702,2호선,서초,11745,7386,1985,32861
201702,2호선,교대(법원.검찰청),29605,17057,5169,81436
201702,2호선,강남,61419,37184,11954,171976
201702,2호선,역삼,17549,12094,4142,51334
201702,2호선,선릉,21802,14117,6468,64189
201702,2호선,삼성(무역센터),19157,10983,5420,54717
201702,2호선,종합운동장,19907,12690,3954,56458
201702,2호선,잠실새내,42408,25060,8299,118175
201702,2호선,잠실(송파구청),103881,65350,17223,290335
201702,2호선,잠실나루,24994,16198,5617,71803
201702,2호선,강변(동서울터미널),73295,43771,10737,201098
201702,2호선,구의(광진구청),45725,28230,9408,129088
201702,2호선,건대입구,72817,45690,16527,207851
201702,2호선,성수,17265,12405,7310,54245
201702,2호선,뚝섬,17074,11551,4257,49956
201702,2호선,한양대,5512,3901,1437,16362
201702,2호선,왕십리(성동구청),23993,16550,7349,71885
201702,2호선,상왕십리,19717,13553,4462,57449
201702,2호선,신당,20121,13902,4630,58774
201702,2호선,동대문역사문화공원,19934,14034,5293,59195
201702,2호선,을지로4가,4744,3589,1057,14134
201702,2호선,을지로3가,6496,4661,1446,19099
201702,2호선,을지로입구,16596,10449,3753,47394
201702,2호선,시청,6051,4071,1564,17737
201702,1호선,동묘앞,6502,4271,3089,20364
201702,1호선,청량리(서울시립대입구),34151,21749,6992,97043
201702,1호선,제기동,11983,8447,1935,34348
201702,1호선,신설동,14773,10008,2342,41896
201702,1호선,동대문,17226,15112,4511,54075
201702,1호선,종로5가,6024,4353,1261,17662
201702,1호선,종로3가,8532,5860,2712,25636
201702,1호선,종각,9288,5781,1675,26032
201702,1호선,시청,6042,3586,1273,16943
201702,1호선,서울역,38458,20156,8223,105295
201702,5호선,아차산(어린이대공원후문),22479,14728,4518,64204
201702,5호선,군자(능동),22681,15240,6919,67521
201702,5호선,장한평,24482,16120,5379,70463
201702,5호선,답십리,25759,17003,4998,73519
201702,5호선,마장,7809,5091,1543,22252
201702,5호선,왕십리(성동구청),5715,3815,2275,17520
201702,5호선,행당,14326,8769,2723,40144
201702,5호선,신금호,9457,6366,2255,27535
201702,5호선,청구,5364,3782,1236,15746
201702,5호선,동대문역사문화공원,1975,1618,462,6030
201702,5호선,을지로4가,1179,837,342,3537
201702,5호선,종로3가,6034,4217,1414,17699
201702,5호선,광화문(세종문화회관),7621,4557,1576,21375
201702,5호선,서대문,9342,5134,1714,25532
201702,5호선,충정로(경기대입구),4393,2823,859,12468
201702,5호선,애오개,9375,5787,2936,27473
201702,5호선,공덕,12005,7628,2091,33729
201702,5호선,마포,14567,9747,2705,41586
201702,5호선,여의나루,3716,2308,850,10590
201702,5호선,여의도,7838,4899,3049,23624
201702,5호선,신길,5618,3821,1046,16103
201702,5호선,영등포시장,6794,4298,1094,18980
201702,5호선,영등포구청,3401,2112,562,9476
201702,5호선,오목교(목동운동장앞),29092,18921,5024,82129
201702,5호선,목동,35378,23112,7346,101214
201702,5호선,신정(은행정),24593,17600,5229,72015
201701,중앙선,회기,44057,32454,8281,128849
201701,7호선,온수(성공회대입구),17966,13397,7156,56485
201701,7호선,천왕,14340,10075,3490,42245
201701,7호선,가산디지털단지,10669,7640,2674,31652
201701,7호선,남구로,21728,11725,3059,58240
201701,9호선,노량진,44010,27860,7333,123213
201701,9호선,노들,8906,5208,1497,24517
201701,9호선,흑석(중앙대입구),13754,9434,2868,39810
201701,9호선,동작(현충원),1999,1379,1051,6428
201701,9호선,구반포,3709,2208,689,10315
201701,9호선,신반포,4691,2686,892,12960
201701,9호선,고속터미널,20058,11492,3011,54619
201701,9호선,사평,4309,2672,887,12177
201701,경부선,독산,21025,13230,892,56172
201701,7호선,대림(구로구청),16559,8197,1973,43288
201701,7호선,신풍,18413,10321,3354,50501
201701,7호선,보라매,11684,7731,2687,33786
201701,7호선,신대방삼거리,26628,17067,5734,76057
201701,7호선,장승배기,18677,11976,4407,53737
201701,7호선,상도,16972,12677,3789,50410
201701,7호선,숭실대입구(살피재),23299,16725,5082,68405
201701,7호선,남성,19105,12614,4203,55027
201701,6호선,삼각지,6607,5121,1291,19626
201701,6호선,월드컵경기장(성산),5047,3266,887,14247
201701,6호선,디지털미디어시티,21400,15538,5184,63522
201701,6호선,증산(명지대앞),21497,14400,4503,61897
201701,6호선,새절(신사),27697,18178,5310,78882
201701,6호선,구산,9525,7015,2673,28738
201701,6호선,연신내,0,0,0,0
201701,6호선,독바위,6528,4382,1851,19289
201701,6호선,불광,8025,5437,2068,23555
201701,6호선,역촌,8131,6804,2236,25302
201701,5호선,영등포구청,3371,2018,557,9317
201701,5호선,오목교(목동운동장앞),28303,18902,4827,80335
201701,5호선,목동,35107,22282,7044,99540
201701,5호선,신정(은행정),24646,17927,5175,72394
201701,5호선,까치산,64198,42130,12610,183136
201701,5호선,화곡,56802,36743,10632,160979
201701,5호선,우장산,31334,20680,5584,88932
201701,5호선,발산,12716,7665,2854,35951
201701,5호선,마곡,8255,5653,2315,24478
201701,5호선,김포공항,2013,996,477,5499
201701,5호선,개화산,9758,6218,2584,28318
201701,5호선,방화,14795,9802,4014,43406
201701,4호선,남태령,973,621,305,2872
201701,4호선,사당,36395,23902,8924,105616
201701,4호선,총신대입구(이수),32748,21093,5503,92092
201701,4호선,동작(현충원),2754,1804,749,8061
201701,4호선,이촌(국립중앙박물관),9009,5932,1932,25882
201701,4호선,신용산,7677,4384,1129,20867
201701,4호선,삼각지,5260,4206,1390,16116
201701,4호선,숙대입구(갈월),17034,11872,3080,49020
201701,4호선,서울역,21215,13359,5316,61105
201701,4호선,회현(남대문시장),8783,6070,1737,25373
201701,4호선,명동,18799,10771,3426,51795
201701,4호선,충무로,15475,11146,3375,45471
201701,4호선,동대문역사문화공원,15813,12016,3151,46793
201701,분당선,선정릉,4281,2900,666,12128
201701,분당선,강남구청,6880,4533,1070,19363
201701,분당선,압구정로데오,5860,3262,771,15753
201701,분당선,서울숲,9744,5099,1184,25771
201701,분당선,복정,0,0,0,0
201701,분당선,수서,14892,8555,1563,39902
201701,분당선,대모산입구,5641,3548,700,15530
201701,분당선,개포동,6318,4529,623,17788
201701,6호선,응암,38389,26174,8989,111941
201701,5호선,마천,9134,6579,2941,27788
201701,5호선,거여,11637,6984,3005,33263
201701,5호선,개롱,11744,7097,2926,33511
201701,5호선,오금,4412,3577,1326,13727
201701,5호선,방이,7552,6191,2063,23358
201701,5호선,올림픽공원(한국체대),4774,4068,994,14610
201701,5호선,둔촌동,21597,14494,3193,60881
201701,5호선,상일동,18812,13906,3240,54770
201701,5호선,고덕,12520,7888,2668,35596
201701,중앙선,망우,10438,8267,2096,31239
201701,6호선,효창공원앞,7887,5302,2011,23087
201701,6호선,공덕,17313,12243,5137,52006
201701,6호선,대흥(서강대앞),9165,6991,1951,27272
201701,6호선,광흥창(서강),10612,7605,2085,30914
201701,6호선,상수,11786,8818,2582,34972
201701,6호선,합정,14434,9881,3271,42020
201701,6호선,망원,17546,11545,3323,49960
201701,6호선,마포구청,18557,12154,3760,53028
201701,8호선,몽촌토성(평화의문),7189,3696,1382,19456
201701,8호선,강동구청,17246,9597,3294,47383
201701,8호선,천호(풍납토성),30096,19176,6440,85808
201701,8호선,암사,30176,21172,5448,86972
201701,8호선,복정,12903,6468,1415,33689
201701,9호선,개화,7420,5051,1561,21452
201701,9호선,김포공항,5807,4060,2643,18317
201701,9호선,공항시장,6877,5159,2196,21109
201701,4호선,동대문,9383,8788,2421,29975
201701,4호선,혜화,21532,14791,5555,63410
201701,4호선,한성대입구(삼선교),22560,15173,10078,70371
201701,4호선,성신여대입구(돈암),37115,25679,6977,106886
201701,4호선,길음,48383,32684,8035,137485
201701,4호선,미아사거리,57374,35127,8250,158125
201701,4호선,미아(서울사이버대학),28445,19165,5012,81067
201701,4호선,수유(강북구청),84084,57265,14690,240123
201701,4호선,쌍문,64470,45866,14655,189461
201701,4호선,창동,57138,41786,14769,170831
201701,4호선,노원,42276,32575,10986,128113
201701,4호선,상계,40767,30922,10147,122603
201701,4호선,당고개,24760,19552,6887,75959
201701,3호선,오금,12340,8639,2597,35916
201701,3호선,경찰병원,10581,7565,1933,30660
201701,3호선,가락시장,13519,8736,2563,38337
201701,3호선,수서,22326,11907,5556,62115
201701,3호선,일원,10695,6334,2173,29897
201701,3호선,대청,15656,10400,3550,45262
201701,3호선,학여울,2423,1535,571,6952
201701,3호선,대치,14633,9601,3151,42018
201701,3호선,도곡,7310,4853,2622,22095
201701,3호선,매봉,9332,5584,1689,25937
201701,3호선,양재(서초구청),29973,18397,5263,83606
201701,3호선,남부터미널(예술의전당),23133,12439,3307,62012
201701,3호선,교대(법원.검찰청),4302,2923,1022,12549
201701,3호선,고속터미널,37502,21024,4660,100688
201701,분당선,구룡,2542,2124,245,7453
201701,분당선,도곡,7518,5019,671,20726
201701,분당선,한티,13688,9031,1001,37408
201701,분당선,선릉,5776,3985,920,16457
201701,공항철도 1호선,김포공항,3260,2006,1326,9852
201701,공항철도 1호선,디지털미디어시티,7014,5001,2560,21589
201701,공항철도 1호선,홍대입구,9812,7763,2722,30109
201701,공항철도 1호선,공덕,3162,2713,1461,10498
201701,공항철도 1호선,서울역,9080,5198,3239,26597
201701,7호선,이수,19882,12339,4172,56275
201701,7호선,내방,11870,7753,3850,35343
201701,7호선,고속터미널,7863,5027,1417,22170
201701,7호선,반포,4631,2946,889,13097
201701,7호선,논현,10635,7547,2828,31645
201701,7호선,학동,6776,5718,1928,21198
201701,7호선,강남구청,6736,4709,2144,20325
201701,7호선,청담,10503,7099,3978,32083
201701,7호선,뚝섬유원지,13681,8045,2274,37681
201701,7호선,건대입구,15761,9177,5151,45850
201701,7호선,어린이대공원(세종대),14615,9765,3527,42522
201701,7호선,군자(능동),15308,10334,3303,44253
201701,7호선,중곡,17655,12355,3689,51354
201701,7호선,용마산,13248,8797,3104,38397
201701,7호선,사가정,28883,17174,6469,81409
201701,7호선,면목,29543,19411,6740,85237
201701,7호선,상봉(시외버스터미널),27301,19726,8035,82363
201701,7호선,중화,20402,14157,4656,59617
201701,7호선,먹골,19139,13418,3852,55548
201701,9호선,가양,38146,27495,9336,113123
201701,9호선,증미,10119,6464,2137,28839
201701,9호선,등촌,16969,11467,3729,49134
201701,9호선,염창,37264,25459,7522,107509
201701,9호선,신방화,16226,12957,4258,49667
201701,9호선,마곡나루,6627,4758,1776,19788
201701,9호선,양천향교,14694,10364,3715,43467
201701,9호선,신목동,7054,5570,1941,21619
201701,9호선,선유도,8024,5017,1825,22890
201701,9호선,당산,33718,21823,7490,96749
201701,9호선,국회의사당,3627,2466,835,10555
201701,9호선,여의도,7513,5293,1783,22102
201701,9호선,샛강,3910,2371,1073,11264
201701,5호선,명일,14627,9151,3184,41589
201701,5호선,굽은다리(강동구민회관앞),17625,11365,3903,50518
201701,5호선,길동,11576,8019,3051,34222
201701,5호선,강동,27650,19272,8273,82845
201701,5호선,천호(풍납토성),25043,16244,5926,72256
201701,5호선,광나루(장신대),19176,11422,2864,52638
201701,7호선,태릉입구,13018,8594,4291,38921
201701,7호선,공릉(서울과학기술대),20242,14835,5644,60963
201701,7호선,하계,34722,24233,8493,102170
201701,7호선,중계,26267,18151,6214,76899
201701,7호선,노원,21815,17489,6569,67688
201701,7호선,마들,22341,17494,6619,68795
201701,7호선,수락산,26427,18472,7363,78689
201701,7호선,도봉산,21246,16653,7627,66772
201701,6호선,봉화산(서울의료원),18297,12351,4435,53380
201701,6호선,화랑대(서울여대입구),21258,15049,5104,62669
201701,6호선,태릉입구,11064,9122,4231,35481
201701,6호선,석계,26911,19452,5919,79193
201701,6호선,돌곶이,15372,10414,3647,44805
201701,3호선,잠원,10291,5867,1797,28246
201701,3호선,신사,14257,11326,4311,44151
201701,3호선,압구정,13741,8449,3408,39339
201701,3호선,옥수,17974,10713,2728,49389
201701,3호선,금호,14899,9432,2559,41789
201701,3호선,약수,19163,13363,5080,56769
201701,3호선,동대입구,5741,4232,1360,17074
201701,3호선,충무로,0,0,0,0
201701,3호선,을지로3가,2538,1811,498,7385
201701,3호선,종로3가,3701,2545,935,10882
201701,3호선,안국,6607,3977,1224,18415
201701,3호선,경복궁(정부서울청사),12115,7957,2441,34628
201701,3호선,독립문,8977,6069,2845,26868
201701,3호선,무악재,8810,5946,1572,25138
201701,3호선,홍제,34399,22113,5859,96770
201701,3호선,녹번,22791,15222,3842,64646
201701,3호선,불광,31978,20129,6546,90631
201701,3호선,연신내,79060,53646,18474,230240
201701,3호선,구파발,28152,20381,6963,83648
201701,2호선,용두(동대문구청),2465,1858,521,7309
201701,2호선,신정네거리,19779,13790,4236,57584
201701,2호선,양천구청,15107,11758,3997,45969
201701,2호선,도림천,1196,1044,347,3783
201701,2호선,신설동,2402,1705,545,7054
201701,2호선,신답,2352,1923,507,7134
201701,2호선,용답,5246,3610,1120,15222
201701,2호선,충정로(경기대입구),13126,9133,3122,38507
201701,경춘선,신내,550,323,140,1563
201701,경인선,온수(성공회대입구),11503,8204,1938,33148
201701,경인선,구일,11020,7077,1048,30165
201701,5호선,아차산(어린이대공원후문),22556,14283,4406,63801
201701,5호선,군자(능동),22047,14875,6915,65884
201701,5호선,장한평,24754,15775,4998,70281
201701,5호선,답십리,25237,16766,4736,71976
201701,5호선,마장,7535,5084,1552,21706
201701,5호선,왕십리(성동구청),5722,3628,2364,17436
201701,5호선,행당,14123,8723,2782,39751
